time,seconds_elapsed,z,y,x
1663562598962628000,0.6616281738281309,-0.60443514585495,9.771895408630373,0.560916543006897
1663562598972627000,0.6716269531250028,-0.6044319272041321,9.771929740905762,0.5605101585388184
1663562598982625800,0.6816257324218782,-0.6041111350059509,9.771943092346191,0.5604653358459473
1663562598992624400,0.6916242675781277,-0.6035630106925964,9.771984100341797,0.5605477094650269
1663562599002623200,0.7016232910156255,-0.6038725972175598,9.771963119506836,0.5605155825614929
1663562599012621800,0.7116218261718785,-0.6044755578041077,9.771925926208496,0.5606083869934082
1663562599022620700,0.7216206054687504,-0.605304479598999,9.771854400634766,0.5606436133384705
1663562599032619300,0.7316193847656258,-0.604820966720581,9.771894454956056,0.5607624053955078
1663562599042618000,0.7416181640625013,-0.6042524576187134,9.771928787231444,0.5605388283729553
1663562599052617000,0.7516169433593731,-0.6036398410797119,9.771987915039062,0.5601996779441833
1663562599062615600,0.7616154785156262,-0.603945255279541,9.771970748901367,0.5601615309715271
1663562599072614400,0.7716145019531275,-0.6040106415748596,9.77197551727295,0.5601516962051392
1663562599082613200,0.781613281250003,-0.6038492918014526,9.771986961364746,0.560177743434906
1663562599092612600,0.7916125488281267,-0.603667676448822,9.771980285644531,0.5603225231170654
1663562599102611500,0.8016115722656245,-0.6036175489425659,9.771987915039062,0.5603619813919067
1663562599112610000,0.8116101074218811,-0.6034218072891235,9.771994590759276,0.560348391532898
1663562599122609000,0.821608886718753,-0.6034039258956909,9.77200412750244,0.5602042078971863
1663562599132607700,0.8316076660156249,-0.6031501293182373,9.772047996520996,0.5598555207252502
1663562599142606300,0.8416064453125003,-0.6031053066253662,9.77208423614502,0.5592543482780457
1663562599152605200,0.8516052246093722,-0.6031911373138428,9.772090911865234,0.558803379535675
1663562599162603800,0.8616037597656252,-0.6034931540489197,9.772093772888184,0.5585209131240845
1663562599172602600,0.8716025390625006,-0.6031929850578308,9.77211856842041,0.5584930181503296
1663562599182601500,0.881601562500002,-0.6029036641120911,9.772139549255373,0.5585113763809204
1663562599192600000,0.8916000976562515,-0.6027863025665283,9.77215576171875,0.5583909749984741
1663562599202599000,0.9015988769531305,-0.6030157804489136,9.772138595581056,0.5583093166351318
1663562599212597800,0.9115976562500023,-0.6031908392906189,9.772125244140623,0.5583387017250061
1663562599222596900,0.9215969238281261,-0.6030552387237549,9.772123336791992,0.558387041091919
1663562599232595700,0.9315957031250015,-0.6028945446014404,9.772144317626951,0.5583696365356445
1663562599242594800,0.9415947265625029,-0.6023442149162292,9.772210121154783,0.5578194856643677
1663562599252593700,0.9515937500000007,-0.6016128063201904,9.772281646728516,0.5572109818458557
1663562599262592800,0.961592773437502,-0.6012171506881714,9.772345542907717,0.5568187832832336
1663562599272592000,0.9715917968749999,-0.6013379096984863,9.772323608398438,0.556852400302887
1663562599282591000,0.9815910644531307,-0.6015253663063049,9.772292137145996,0.5573390126228333
1663562599292590000,0.991590087890625,-0.6012739539146423,9.772266387939451,0.5577781200408936
1663562599302589000,1.0015888671875004,-0.6013311147689819,9.772266387939451,0.5578292608261108
1663562599312588000,1.0115881347656241,-0.6011546850204468,9.772276878356934,0.5578704476356506
1663562599322587100,1.0215871582031255,-0.601364016532898,9.772274017333984,0.5576989054679871
1663562599332586200,1.0315861816406269,-0.6013907790184021,9.772299766540527,0.557157039642334
1663562599342585300,1.0415854492187506,-0.6014114618301392,9.772323608398438,0.5570737719535828
1663562599352584400,1.051584472656252,-0.6014214754104614,9.77235507965088,0.5561378002166748
1663562599362583600,1.0615834960937498,-0.6011486053466797,9.772383689880373,0.5560872554779053
1663562599372582700,1.0715827636718807,-0.601321816444397,9.772371292114258,0.5560823082923889
1663562599382581000,1.0815810546875007,-0.6014298796653748,9.772363662719728,0.5560029149055481
1663562599392579600,1.0915795898437501,-0.6014477014541626,9.772372245788574,0.5559750199317932
1663562599402577700,1.1015776367187513,-0.6013397574424744,9.772366523742676,0.5560635924339294
1663562599412576800,1.1115766601562527,-0.601028561592102,9.772372245788574,0.5564195513725281
1663562599422575900,1.1215759277343729,-0.6012386679649353,9.772346496582031,0.5563508868217468
1663562599432574200,1.13157421875,-0.60137939453125,9.772354125976562,0.5562561750411987
1663562599442572500,1.1415725097656235,-0.6013283729553223,9.772364616394045,0.5562389492988586
1663562599452571600,1.1515715332031249,-0.6010223031044006,9.772360801696776,0.5567407608032227
1663562599462570800,1.1615708007812522,-0.6010118722915649,9.772316932678224,0.5576034784317017
1663562599472569900,1.17156982421875,-0.6010158658027649,9.77226734161377,0.5581858158111572
1663562599482569000,1.1815688476562514,-0.6009603142738342,9.772233963012695,0.5588071942329407
1663562599492568000,1.1915681152343716,-0.6008296608924866,9.77223014831543,0.5588952898979187
1663562599502567200,1.2015671386718765,-0.6007907390594482,9.772249221801758,0.5588204860687256
1663562599512566000,1.211565917968752,-0.6009117364883423,9.772245407104492,0.5587325096130371
1663562599522564900,1.2215649414062497,-0.60089111328125,9.77224826812744,0.5586441159248352
1663562599532563700,1.2315637207031251,-0.6009671688079834,9.772236824035645,0.5586151480674744
1663562599542562600,1.2415625000000006,-0.6015353798866272,9.772164344787598,0.5594896078109741
1663562599552561400,1.251561523437502,-0.6019886136054993,9.772116661071776,0.5599725842475891
1663562599562560300,1.2615603027343774,-0.6026294231414795,9.772051811218262,0.5604891180992126
1663562599572559000,1.2715590820312528,-0.603298544883728,9.771992683410645,0.5604832768440247
1663562599582557700,1.2815576171875023,-0.6033689379692078,9.77199363708496,0.5604485273361206
1663562599592556500,1.291556640625,-0.6033168435096741,9.771998405456545,0.5604824423789978
1663562599602555400,1.3015554199218755,-0.6032997965812683,9.772028923034668,0.5599762201309204
1663562599612554000,1.311553955078125,-0.6034179329872131,9.77200412750244,0.5600619912147522
1663562599622552000,1.3215520019531262,-0.6039125323295593,9.77198600769043,0.5599102973937988
1663562599632551000,1.331551025390624,-0.6042631268501282,9.77195167541504,0.5602126717567444
1663562599642549500,1.3415495605468806,-0.6041237115859985,9.771960258483888,0.560211181640625
1663562599652548400,1.3515483398437524,-0.6039890050888062,9.77197265625,0.5600820183753967
1663562599662547000,1.361546875000002,-0.6041868925094604,9.771967887878418,0.5600488185882568
1663562599672545800,1.3715458984374997,-0.6042945384979248,9.771958351135254,0.5600202083587646
1663562599682545200,1.3815451660156235,-0.604560375213623,9.771981239318848,0.5594391822814941
1663562599692544500,1.3915444335937508,-0.6046867370605469,9.771978378295898,0.5593475699424744
1663562599702544100,1.4015441894531264,-0.6047447919845581,9.771965980529783,0.5594292283058167
1663562599712543000,1.4115429687500018,-0.6055065989494324,9.77188777923584,0.5600624084472656
1663562599722541800,1.4215417480468808,-0.6062489151954651,9.771810531616213,0.5605693459510803
1663562599732541200,1.431541259765627,-0.6066507697105408,9.77176284790039,0.5610882639884949
1663562599742540800,1.441540771484373,-0.606192946434021,9.771769523620604,0.5613856315612793
1663562599752539400,1.4515393066406261,-0.6056256890296936,9.771784782409668,0.5616254210472107
1663562599762538200,1.4615383300781275,-0.6058142781257629,9.771763801574709,0.5617216229438782
1663562599772536800,1.471536865234377,-0.6062690615653992,9.771710395812988,0.5621263980865479
1663562599782535700,1.4815356445312524,-0.6067022085189819,9.771651268005373,0.5628928542137146
1663562599792534500,1.4915344238281278,-0.6063604354858398,9.77168083190918,0.5627337098121643
1663562599802533000,1.5015332031249997,-0.6061623692512512,9.771690368652344,0.5627182126045227
1663562599812532000,1.5115319824218787,-0.6062952876091003,9.771693229675291,0.5626340508460999
1663562599822530600,1.5215305175781246,-0.6065934300422668,9.77167510986328,0.5624846816062927
1663562599832529400,1.531529296875,-0.6065914630889893,9.771674156188965,0.5625600814819336
1663562599842528300,1.5415283203125014,-0.6063175797462463,9.77168083190918,0.5626420974731445
1663562599852526800,1.551526855468751,-0.605945348739624,9.771695137023926,0.5626823902130127
1663562599862525700,1.5615256347656263,-0.6059475541114807,9.771718978881836,0.5625481009483337
1663562599872524500,1.5715246582031277,-0.6062536239624023,9.77170753479004,0.5624813437461853
1663562599882523100,1.5815231933593772,-0.6066625118255615,9.771682739257812,0.5624408721923828
1663562599892522000,1.5915219726562526,-0.607265055179596,9.771673202514648,0.5618439316749573
1663562599902520600,1.601520507812502,-0.6070051193237305,9.771687507629396,0.5617085695266724
1663562599912519400,1.61151953125,-0.6064952611923218,9.771777153015137,0.5609035491943359
1663562599922518800,1.6215187988281308,-0.605618953704834,9.77184772491455,0.5604754090309143
1663562599932517400,1.6315173339843732,-0.6052072644233704,9.771907806396484,0.5601348876953125
1663562599942516200,1.6415161132812521,-0.6053888201713562,9.771879196166992,0.5602492094039917
1663562599952514800,1.6515148925781276,-0.6057004928588867,9.771883964538574,0.5598403215408325
1663562599962513700,1.661513671875003,-0.6054648160934448,9.771899223327637,0.5598213076591492
1663562599972512300,1.6715122070312525,-0.6054723262786865,9.771906852722168,0.5598556399345398
1663562599982511000,1.681510986328128,-0.6056913733482361,9.771900177001951,0.5596620440483093
1663562599992509700,1.6915097656249998,-0.6057820320129395,9.771920204162598,0.5591321587562561
1663562600002508500,1.7015085449218788,-0.605800449848175,9.771942138671877,0.5585977435112
1663562600012507100,1.7115070800781247,-0.6055987477302551,9.771976470947266,0.5582691431045532
1663562600022506000,1.721506103515626,-0.6054822206497192,9.77199363708496,0.5581912398338318
1663562600032504600,1.7315046386718755,-0.6057853102684021,9.771968841552734,0.5582602024078369
1663562600042503400,1.741503417968751,-0.6059263944625854,9.77196216583252,0.5583987236022949
1663562600052502300,1.7515021972656264,-0.606035053730011,9.771939277648926,0.5583741664886475
1663562600062500900,1.7615009765625018,-0.6064353585243225,9.771921157836914,0.5585364103317261
1663562600072499700,1.7714997558593772,-0.6067060232162476,9.771896362304688,0.5586037635803223
1663562600082498300,1.7814982910156267,-0.6067078709602356,9.771888732910156,0.5586934685707092
1663562600092497200,1.7914970703125022,-0.6067698001861572,9.77187728881836,0.5588104128837585
1663562600102496000,1.80149609375,-0.6067617535591125,9.771869659423828,0.5588492751121521
1663562600112494600,1.811494628906253,-0.607223391532898,9.771821022033691,0.5591861009597778
1663562600122493400,1.8214934082031249,-0.6072887182235718,9.771830558776855,0.5591078996658325
1663562600132492300,1.8314921875000003,-0.607171893119812,9.771842002868652,0.5591169595718384
1663562600142491000,1.8414909667968757,-0.6071096658706665,9.77182388305664,0.55921471118927
1663562600152489700,1.8514897460937512,-0.6071334481239319,9.771824836730955,0.5592983365058899
1663562600162488600,1.8614885253906266,-0.607856035232544,9.771759033203123,0.5596458315849304
1663562600172487200,1.871487060546876,-0.6078339219093323,9.771733283996582,0.5601916313171387
1663562600182486000,1.8814860839843774,-0.6073780059814453,9.771703720092772,0.5611810684204102
1663562600192484600,1.891484619140627,-0.6070834994316101,9.771716117858888,0.5612744688987732
1663562600202483200,1.9014831542968764,-0.6070722341537476,9.77171230316162,0.5612595081329346
1663562600212481500,1.9114814453125,-0.6070244908332825,9.771724700927734,0.5611739158630371
1663562600222480400,1.9214804687500013,-0.6068958044052124,9.771730422973633,0.561268150806427
1663562600232479200,1.9314792480468803,-0.60686194896698,9.771739959716797,0.5612393617630005
1663562600242478000,1.9414780273437522,-0.6067025661468506,9.771759033203123,0.5609973669052124
1663562600252476700,1.9514765625000017,-0.6070052981376648,9.771740913391112,0.5609678626060486
1663562600262475500,1.9614755859374995,-0.6074077486991882,9.771743774414062,0.5604093670845032
1663562600272474400,1.971474365234375,-0.6073618531227112,9.77176570892334,0.5603818893432617
1663562600282473000,1.981472900390628,-0.6072258949279785,9.771774291992188,0.5602538585662842
1663562600292471800,1.9914719238281258,-0.6071134805679321,9.771778106689451,0.5602920055389404
1663562600302470700,2.001470703125001,-0.6071752905845642,9.77180004119873,0.5597659349441528
1663562600312469500,2.0114694824218766,-0.6070355772972107,9.771799087524414,0.5598083138465881
1663562600322468600,2.021468505859378,-0.6068216562271118,9.771825790405272,0.5597754120826721
1663562600332467500,2.031467529296876,-0.6065018773078918,9.77183437347412,0.5598154664039612
1663562600342466600,2.041466552734377,-0.6063805222511292,9.77183723449707,0.5599755048751831
1663562600352465400,2.0514653320312526,-0.6060396432876587,9.771848678588867,0.5600612759590149
1663562600362464500,2.061464599609373,-0.6058186292648315,9.77187442779541,0.5599651336669922
1663562600372463600,2.0714636230468813,-0.6060072183609009,9.771862983703612,0.5598697066307068
1663562600382495200,2.081495117187501,-0.6059460639953613,9.771867752075195,0.5598471760749817
1663562600392526800,2.09152685546875,-0.6056985259056091,9.771879196166992,0.5599910020828247
1663562600402558500,2.101558349609377,-0.605355441570282,9.771885871887209,0.5600834488868713
1663562600412589800,2.11158984375,-0.605165958404541,9.771900177001951,0.5600621700286865
1663562600422622200,2.1216223144531305,-0.6049219369888306,9.771915435791016,0.5602145791053772
1663562600432654600,2.131654541015628,-0.6053277850151062,9.771885871887209,0.560126006603241
1663562600442687000,2.1416870117187514,-0.6057766079902649,9.771885871887209,0.559836208820343
1663562600452719400,2.1517192382812524,-0.6060965061187744,9.771875381469728,0.5595136880874634
1663562600462751700,2.1617517089843723,-0.6059635281562805,9.771905899047852,0.5590769052505493
1663562600472784100,2.171784179687503,-0.6057563424110413,9.771954536437988,0.5587751865386963
1663562600482816500,2.1818164062500003,-0.6054719686508179,9.771957397460938,0.5589344501495361
1663562600492849000,2.191848876953131,-0.6058685183525085,9.771924018859863,0.5589033365249634
1663562600502881500,2.2018815917968766,-0.6067192554473877,9.771854400634766,0.5593410134315491
1663562600512914400,2.211914550781252,-0.6078529357910156,9.7717866897583,0.5593520998954773
1663562600522946800,2.221946777343753,-0.6084410548210144,9.771729469299316,0.5596294403076172
1663562600532979200,2.2319792480468763,-0.6086929440498352,9.771690368652344,0.5599616169929504
1663562600543011600,2.2420114746093773,-0.6084504723548889,9.77170467376709,0.5600653290748596
1663562600553044000,2.2520439453125007,-0.608464241027832,9.771699905395508,0.560104250907898
1663562600563076400,2.262076416015624,-0.6087527871131897,9.771644592285156,0.5606442093849182
1663562600573108700,2.272108642578125,-0.6087813377380371,9.771653175354004,0.5606592297554016
1663562600583141000,2.282141113281252,-0.6086477637290955,9.771651268005373,0.560634970664978
1663562600593173200,2.2921733398437496,-0.6086587905883789,9.771657943725586,0.5606790781021118
1663562600603205600,2.3022055664062506,-0.6086992025375366,9.771618843078612,0.5611990094184875
1663562600613237800,2.3122377929687516,-0.6088265180587769,9.771608352661133,0.561246395111084
1663562600623270000,2.3222697753906267,-0.6091681122779846,9.771602630615234,0.5610898733139038
1663562600633302000,2.3323020019531278,-0.6089279651641846,9.771623611450195,0.5610017776489258
1663562600643334100,2.3423342285156252,-0.6085019707679749,9.771671295166016,0.5606741309165955
1663562600653366300,2.3523662109375003,-0.6085141897201538,9.771656036376951,0.5607723593711853
1663562600663398400,2.3623984375000013,-0.6086969971656799,9.77163314819336,0.5609546899795532
1663562600673430500,2.3724304199218764,-0.6088215112686157,9.771618843078612,0.5610613822937012
1663562600683430000,2.382429931640626,-0.6088879108428955,9.771632194519045,0.5608986020088196
1663562600693429200,2.39242919921875,-0.6080356240272522,9.771671295166016,0.5611606240272522
1663562600703428900,2.4024289550781255,-0.6080122590065002,9.771696090698242,0.5608057975769043
1663562600713428500,2.4124284667968787,-0.6081286072731018,9.771688461303713,0.5608389973640442
1663562600723427300,2.4224272460937506,-0.6077321767807007,9.77171230316162,0.5606611371040344
1663562600733426000,2.432426025390626,-0.6078039407730103,9.77171516418457,0.5606931447982788
1663562600743424800,2.4424248046875014,-0.6078068614006042,9.771703720092772,0.5608468651771545
1663562600753423600,2.452423583984377,-0.6077465415000916,9.77170181274414,0.5607596039772034
1663562600763422200,2.4624221191406264,-0.6079201698303223,9.771674156188965,0.5611160397529602
1663562600773421000,2.4724211425781277,-0.6078563332557678,9.771657943725586,0.561565101146698
1663562600783419600,2.482419677734377,-0.6073815822601318,9.771668434143066,0.561987578868866
1663562600793418500,2.4924184570312526,-0.6067754030227661,9.771677017211914,0.5624075531959534
1663562600803417300,2.5024172363281245,-0.606539249420166,9.77169132232666,0.562303364276886
1663562600813416000,2.512416015625,-0.6067888736724854,9.771703720092772,0.5617305040359497
1663562600823414000,2.522414062500001,-0.6070715188980103,9.77171230316162,0.5614052414894104
1663562600833412900,2.5324128417968765,-0.6069241166114807,9.771714210510254,0.5614809393882751
1663562600843411500,2.542411376953126,-0.606880784034729,9.771717071533203,0.5615640878677368
1663562600853410300,2.552410400390624,-0.6072293519973755,9.771690368652344,0.561477541923523
1663562600863409200,2.562409179687503,-0.6083383560180664,9.771617889404297,0.5617024302482605
1663562600873407700,2.5724077148437523,-0.6094446778297424,9.771550178527832,0.5615152716636658
1663562600883406600,2.582406494140624,-0.6089246869087219,9.771594047546388,0.5614907145500183
1663562600893405400,2.5924055175781255,-0.6081317067146301,9.771677017211914,0.560956597328186
1663562600903404000,2.6024040527343715,-0.6077706813812256,9.771703720092772,0.5607857704162598
1663562600913403000,2.6124028320312505,-0.6077804565429688,9.771706581115724,0.5605607628822327
1663562600923401500,2.6224013671875,-0.6090773344039917,9.771663665771484,0.5600546598434448
1663562600933400300,2.6324003906250013,-0.6096478700637817,9.771641731262209,0.5599069595336914
1663562600943399200,2.6423991699218767,-0.6092134118080139,9.7716646194458,0.5599573850631714
1663562600953397800,2.6523977050781262,-0.6091440916061401,9.771662712097168,0.559994637966156
1663562600963396600,2.662396728515624,-0.6089109778404236,9.77166748046875,0.560069739818573
1663562600973394700,2.672394775390625,-0.6090872883796692,9.771698951721191,0.5595195889472961
1663562600983393500,2.6823935546875006,-0.6092805862426758,9.77170753479004,0.5590165853500366
1663562600993392000,2.69239208984375,-0.6095677018165588,9.77170467376709,0.5586286187171936
1663562601003390200,2.7023901367187513,-0.6097931861877441,9.771735191345217,0.5579537749290466
1663562601013388300,2.7123881835937524,-0.6093848347663879,9.77175521850586,0.5579792261123657
1663562601023386400,2.7223864746093724,-0.608214259147644,9.77183437347412,0.558218240737915
1663562601033384400,2.732384521484377,-0.6074652671813965,9.77187156677246,0.5584263801574707
1663562601043382500,2.7423825683593748,-0.6075595617294312,9.77185344696045,0.5583474636077881
1663562601053381000,2.752381103515628,-0.6074501276016235,9.771857261657717,0.5584285259246826
1663562601063380000,2.7623798828124997,-0.6072903275489807,9.771865844726562,0.558587372303009
1663562601073377800,2.7723776855468785,-0.6072238087654114,9.771862030029297,0.5586782693862915
1663562601083376600,2.7823767089843727,-0.6068029403686523,9.771862983703612,0.5589727163314819
1663562601093375500,2.7923754882812517,-0.6063546538352966,9.771926879882812,0.5584453344345093
1663562601103374000,2.802374023437501,-0.6061241626739502,9.771973609924316,0.557970404624939
1663562601113373000,2.8123730468750026,-0.6063754558563232,9.771990776062012,0.55746990442276
1663562601123372300,2.8223723144531263,-0.6063710451126099,9.771986961364746,0.5574449300765991
1663562601133371100,2.8323710937500017,-0.6067260503768921,9.77196216583252,0.5573779940605164
1663562601143369700,2.8423696289062512,-0.6064977049827576,9.77198600769043,0.5574224591255188
1663562601153368600,2.8523686523437526,-0.6059193015098572,9.772007942199709,0.5573635697364807
1663562601163367200,2.862367187500002,-0.6054659485816956,9.772027969360352,0.5573866367340088
1663562601173366000,2.872365966796881,-0.6057653427124023,9.772021293640137,0.5574299097061157
1663562601183364600,2.8823645019531305,-0.6058340072631836,9.772011756896973,0.5574166178703308
1663562601193363500,2.892363525390625,-0.6055901646614075,9.7720308303833,0.5573239326477051
1663562601203362300,2.9023623046875002,-0.6055939197540283,9.772035598754885,0.5573102235794067
1663562601213361000,2.9123608398437497,-0.6054044365882874,9.772043228149414,0.5573394298553467
1663562601223359700,2.922359863281251,-0.6054219007492065,9.772043228149414,0.5573734641075134
1663562601233358600,2.9323586425781265,-0.6053591966629028,9.772038459777832,0.5574533939361572
1663562601243357200,2.9423571777343724,-0.6052532196044922,9.77204132080078,0.5575410723686218
1663562601253356000,2.9523559570312514,-0.6053335070610046,9.772050857543944,0.557461142539978
1663562601263355000,2.962354980468753,-0.6055142283439636,9.772046089172363,0.5573753714561462
1663562601273354200,2.9723542480468765,-0.6056143641471863,9.772035598754885,0.557341456413269
1663562601283352800,2.982352783203126,-0.6054989099502563,9.772049903869627,0.5573341846466064
1663562601293351700,2.9923515625000014,-0.6057806015014648,9.772027969360352,0.5571922659873962
1663562601303351300,3.002351318359377,-0.6054302453994751,9.772056579589844,0.5572406649589539
1663562601313350700,3.012350585937501,-0.6053057909011841,9.772055625915527,0.557274580001831
1663562601323350000,3.0223500976562505,-0.6050170063972473,9.772089958190918,0.5570232272148132
1663562601333349400,3.032349365234378,-0.6054343581199646,9.77206802368164,0.5570526123046875
1663562601343349000,3.0423488769531275,-0.6061174273490906,9.772032737731934,0.5567597150802612
1663562601353347600,3.052347656250003,-0.6065565943717957,9.772043228149414,0.5562624335289001
1663562601363346400,3.0623464355468784,-0.6062681078910828,9.77207088470459,0.5561632513999939
1663562601373346000,3.0723459472656245,-0.6059272885322571,9.77209758758545,0.5558217167854309
1663562601383344600,3.0823447265625,-0.6061217784881592,9.772103309631348,0.5556646585464478
1663562601393343500,3.092343505859372,-0.6062948703765869,9.772085189819336,0.5555883646011353
1663562601403342300,3.1023422851562508,-0.6067315340042114,9.77206325531006,0.5554958581924438
1663562601413341200,3.112341064453126,-0.6069892048835754,9.772035598754885,0.5558117628097534
1663562601423340000,3.122340087890624,-0.6067314743995667,9.772046089172363,0.5558449625968933
1663562601433339000,3.132338867187503,-0.6068193316459656,9.772056579589844,0.5558135509490967
1663562601443338000,3.142337890625001,-0.6069291830062866,9.772046089172363,0.5557840466499329
1663562601453336600,3.1523366699218762,-0.6071667671203613,9.772022247314451,0.5556287169456482
1663562601463335700,3.1623356933593776,-0.6072539687156677,9.772043228149414,0.5555468797683716
1663562601473334500,3.172334472656253,-0.6070698499679565,9.77204132080078,0.5555106401443481
1663562601483333400,3.182333496093751,-0.6069968938827515,9.7720365524292,0.5556808710098267
1663562601493332200,3.1923322753906263,-0.6070587038993835,9.772040367126465,0.5556952953338623
1663562601503331000,3.2023310546875017,-0.6072361469268799,9.772022247314451,0.5557968616485596
